6,4,1,1,1,1,1,1,0,0,0,0
4,4,2,2,1,1,1,1,0,0,0,0
3,3,2,2,2,2,1,1,0,0,0,0
7,2,2,1,1,1,1,1,0,0,0,0
8,5,1,1,1,0,0,0,0,0,0,0
8,6,2,0,0,0,0,0,0,0,0,0
8,2,2,2,1,1,0,0,0,0,0,0
8,2,2,1,1,1,1,0,0,0,0,0
3,3,3,3,1,1,1,1,0,0,0,0
8,4,4,0,0,0,0,0,0,0,0,0
4,4,4,1,1,1,1,1,0,0,0,0
6,4,3,1,1,1,1,0,0,0,0,0
9,1,1,1,1,1,1,1,1,0,0,0
8,2,1,1,1,1,1,1,1,0,0,0
7,5,3,2,0,0,0,0,0,0,0,0
9,8,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,1,0,0,0
4,4,3,3,1,1,1,0,0,0,0,0
8,3,2,2,2,0,0,0,0,0,0,0
7,3,3,2,1,1,0,0,0,0,0,0
9,2,1,1,1,1,1,1,0,0,0,0
4,4,3,2,2,1,1,0,0,0,0,0
7,4,4,2,0,0,0,0,0,0,0,0
8,3,3,3,0,0,0,0,0,0,0,0
6,3,2,2,1,1,1,1,0,0,0,0
8,4,2,1,1,1,0,0,0,0,0,0
5,5,2,1,1,1,1,1,0,0,0,0
9,4,3,2,0,0,0,0,0,0,0,0
6,4,3,3,2,0,0,0,0,0,0,0
4,4,3,2,1,1,1,1,1,0,0,0
9,6,1,1,1,0,0,0,0,0,0,0
5,2,2,2,2,2,1,1,1,0,0,0
7,7,4,0,0,0,0,0,0,0,0,0
9,5,4,0,0,0,0,0,0,0,0,0
5,5,4,2,1,1,0,0,0,0,0,0
3,3,3,3,2,2,2,0,0,0,0,0
3,3,2,2,2,2,2,1,1,0,0,0
9,7,2,0,0,0,0,0,0,0,0,0
7,2,2,2,1,1,1,1,1,0,0,0
3,3,3,3,2,1,1,1,1,0,0,0
9,4,1,1,1,1,1,0,0,0,0,0
9,5,2,1,1,1,0,0,0,0,0,0
10,9,0,0,0,0,0,0,0,0,0,0
5,3,3,3,1,1,1,1,1,0,0,0
2,2,2,2,2,2,2,2,2,1,0,0
6,3,2,2,2,1,1,1,1,0,0,0
4,4,3,3,2,1,1,1,0,0,0,0
9,2,2,2,2,1,1,0,0,0,0,0
4,4,3,2,2,2,1,1,0,0,0,0
7,5,1,1,1,1,1,1,1,0,0,0
7,4,2,2,2,2,0,0,0,0,0,0
6,6,2,2,1,1,1,0,0,0,0,0
4,4,4,3,2,1,1,0,0,0,0,0
6,6,1,1,1,1,1,1,1,0,0,0
7,4,2,1,1,1,1,1,1,0,0,0
9,4,4,1,1,0,0,0,0,0,0,0
7,5,4,3,0,0,0,0,0,0,0,0
8,5,4,2,0,0,0,0,0,0,0,0
10,1,1,1,1,1,1,1,1,1,0,0
9,3,2,2,1,1,1,0,0,0,0,0
9,3,2,1,1,1,1,1,0,0,0,0
9,2,2,2,2,2,0,0,0,0,0,0
8,3,2,1,1,1,1,1,1,0,0,0
8,6,3,2,0,0,0,0,0,0,0,0
10,2,2,1,1,1,1,1,1,0,0,0
8,3,3,2,2,2,0,0,0,0,0,0
9,2,2,1,1,1,1,1,1,1,0,0
10,2,2,2,1,1,1,1,0,0,0,0
8,5,2,2,1,1,1,0,0,0,0,0
9,3,1,1,1,1,1,1,1,1,0,0
9,3,3,3,1,1,0,0,0,0,0,0
8,4,1,1,1,1,1,1,1,1,0,0
9,3,3,3,2,0,0,0,0,0,0,0
10,8,2,0,0,0,0,0,0,0,0,0
5,5,4,1,1,1,1,1,1,0,0,0
9,4,4,3,0,0,0,0,0,0,0,0
10,7,1,1,1,0,0,0,0,0,0,0
6,6,4,1,1,1,1,0,0,0,0,0
7,7,3,3,0,0,0,0,0,0,0,0
6,6,3,1,1,1,1,1,0,0,0,0
4,4,4,2,1,1,1,1,1,1,0,0
4,4,4,2,2,1,1,1,1,0,0,0
4,4,4,2,2,2,2,0,0,0,0,0
4,4,4,3,1,1,1,1,1,0,0,0
7,4,2,2,2,1,1,1,0,0,0,0
10,5,5,0,0,0,0,0,0,0,0,0
10,4,3,3,0,0,0,0,0,0,0,0
5,5,5,3,1,1,0,0,0,0,0,0
3,3,2,2,2,2,2,2,1,1,0,0
6,4,4,3,1,1,1,0,0,0,0,0
6,4,4,3,3,0,0,0,0,0,0,0
7,3,3,3,2,2,0,0,0,0,0,0
3,3,3,3,2,2,1,1,1,1,0,0
10,3,1,1,1,1,1,1,1,0,0,0
3,3,3,3,3,1,1,1,1,1,0,0
5,3,3,3,2,2,1,1,0,0,0,0
3,3,3,3,3,2,1,1,1,0,0,0
8,6,4,1,1,0,0,0,0,0,0,0
10,6,4,0,0,0,0,0,0,0,0,0
7,4,4,3,1,1,0,0,0,0,0,0
7,5,3,3,1,1,0,0,0,0,0,0
9,6,5,0,0,0,0,0,0,0,0,0
9,5,3,3,0,0,0,0,0,0,0,0
6,4,4,1,1,1,1,1,1,0,0,0
6,4,4,2,2,1,1,0,0,0,0,0
5,2,2,2,2,2,2,1,1,1,0,0
9,5,5,2,0,0,0,0,0,0,0,0
11,10,0,0,0,0,0,0,0,0,0,0
9,6,4,2,0,0,0,0,0,0,0,0
10,3,2,2,2,2,0,0,0,0,0,0
10,2,1,1,1,1,1,1,1,1,1,0
11,1,1,1,1,1,1,1,1,1,1,0
11,2,1,1,1,1,1,1,1,1,0,0
10,6,2,1,1,1,0,0,0,0,0,0
6,6,4,3,2,0,0,0,0,0,0,0
10,5,4,1,1,0,0,0,0,0,0,0
6,6,3,3,3,0,0,0,0,0,0,0
10,5,1,1,1,1,1,1,0,0,0,0
6,6,2,2,2,1,1,1,0,0,0,0
6,6,2,1,1,1,1,1,1,1,0,0
7,5,5,4,0,0,0,0,0,0,0,0
10,4,3,2,1,1,0,0,0,0,0,0
10,4,2,2,1,1,1,0,0,0,0,0
10,4,2,1,1,1,1,1,0,0,0,0
10,3,3,1,1,1,1,1,0,0,0,0
6,4,3,3,1,1,1,1,1,0,0,0
6,4,3,2,2,1,1,1,1,0,0,0
6,4,3,2,1,1,1,1,1,1,0,0
6,3,2,2,2,2,1,1,1,1,0,0
8,5,2,2,2,2,0,0,0,0,0,0
8,4,3,3,3,0,0,0,0,0,0,0
9,5,3,1,1,1,1,0,0,0,0,0
9,5,3,2,1,1,0,0,0,0,0,0
5,3,3,3,2,1,1,1,1,1,0,0
4,4,4,4,3,1,1,0,0,0,0,0
5,5,5,2,1,1,1,1,0,0,0,0
5,5,4,3,2,2,0,0,0,0,0,0
4,4,3,3,2,2,1,1,1,0,0,0
9,4,3,1,1,1,1,1,0,0,0,0
8,4,3,1,1,1,1,1,1,0,0,0
8,3,2,2,1,1,1,1,1,1,0,0
4,4,3,3,3,1,1,1,1,0,0,0
9,4,4,2,1,1,0,0,0,0,0,0
9,3,3,2,1,1,1,1,0,0,0,0
2,2,2,2,2,2,2,2,2,2,1,0
5,5,5,2,2,2,0,0,0,0,0,0
8,3,3,2,1,1,1,1,1,0,0,0
8,2,2,2,2,1,1,1,1,1,0,0
7,3,3,2,2,1,1,1,1,0,0,0
7,4,2,2,1,1,1,1,1,1,0,0
8,3,3,1,1,1,1,1,1,1,0,0
8,5,2,1,1,1,1,1,1,1,0,0
5,2,2,2,2,2,2,2,1,1,1,0
6,6,4,2,1,1,1,1,0,0,0,0
7,3,3,3,1,1,1,1,1,1,0,0
11,9,2,0,0,0,0,0,0,0,0,0
11,8,1,1,1,0,0,0,0,0,0,0
8,4,3,3,2,1,1,0,0,0,0,0
11,4,1,1,1,1,1,1,1,0,0,0
5,5,5,1,1,1,1,1,1,1,0,0
10,3,2,2,2,1,1,1,0,0,0,0
8,4,3,3,2,2,0,0,0,0,0,0
9,2,2,2,1,1,1,1,1,1,1,0
10,3,3,2,2,1,1,0,0,0,0,0
10,2,2,2,2,2,2,0,0,0,0,0
10,4,4,1,1,1,1,0,0,0,0,0
4,4,3,2,2,2,2,1,1,1,0,0
10,7,3,2,0,0,0,0,0,0,0,0
5,5,4,2,2,2,1,1,0,0,0,0
3,3,2,2,2,2,2,2,2,1,1,0
7,4,4,1,1,1,1,1,1,1,0,0
8,6,3,3,2,0,0,0,0,0,0,0
6,6,3,3,2,1,1,0,0,0,0,0
7,5,3,1,1,1,1,1,1,1,0,0
7,7,1,1,1,1,1,1,1,1,0,0
10,3,3,3,3,0,0,0,0,0,0,0
7,5,4,2,2,2,0,0,0,0,0,0
10,3,3,3,1,1,1,0,0,0,0,0
7,5,4,2,1,1,1,1,0,0,0,0
5,3,3,3,3,2,2,2,0,0,0,0
5,3,3,3,3,1,1,1,1,1,1,0
5,5,4,3,1,1,1,1,1,1,0,0
6,3,2,2,2,2,2,1,1,1,1,0
5,5,4,2,2,1,1,1,1,1,0,0
5,3,3,3,3,2,1,1,1,1,0,0
9,5,2,2,2,1,1,1,0,0,0,0
10,3,2,1,1,1,1,1,1,1,1,0
7,3,3,2,2,2,1,1,1,1,0,0
11,5,5,1,1,0,0,0,0,0,0,0
6,4,4,2,1,1,1,1,1,1,1,0
4,4,3,3,3,2,1,1,1,1,0,0
6,6,3,2,2,2,2,0,0,0,0,0
10,4,4,3,2,0,0,0,0,0,0,0
8,8,5,2,0,0,0,0,0,0,0,0
4,4,3,3,3,2,2,2,0,0,0,0
4,4,4,2,2,2,1,1,1,1,1,0
4,4,4,4,2,1,1,1,1,1,0,0
4,4,4,4,1,1,1,1,1,1,1,0
8,2,2,2,2,2,1,1,1,1,1,0
8,8,5,1,1,0,0,0,0,0,0,0
10,5,4,4,0,0,0,0,0,0,0,0
10,5,3,3,2,0,0,0,0,0,0,0
10,6,3,1,1,1,1,0,0,0,0,0
11,4,4,4,0,0,0,0,0,0,0,0
11,3,2,1,1,1,1,1,1,1,0,0
11,3,2,2,1,1,1,1,1,0,0,0
12,1,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,1,1,1,1,1,0
11,3,3,1,1,1,1,1,1,0,0,0
11,6,1,1,1,1,1,1,0,0,0,0
3,3,3,3,3,2,2,1,1,1,1,0
8,4,3,2,2,2,2,0,0,0,0,0
12,11,0,0,0,0,0,0,0,0,0,0
7,7,3,1,1,1,1,1,1,0,0,0
9,4,2,1,1,1,1,1,1,1,1,0
11,2,2,2,2,2,1,1,0,0,0,0
10,6,5,1,1,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2,2,1
11,7,5,0,0,0,0,0,0,0,0,0
10,6,5,2,0,0,0,0,0,0,0,0
6,6,5,4,2,0,0,0,0,0,0,0
5,5,4,4,3,2,0,0,0,0,0,0
11,6,3,3,0,0,0,0,0,0,0,0
8,5,2,2,2,1,1,1,1,0,0,0
8,6,1,1,1,1,1,1,1,1,1,0
11,4,3,3,1,1,0,0,0,0,0,0
9,3,3,1,1,1,1,1,1,1,1,0
9,3,3,2,2,2,2,0,0,0,0,0
11,2,2,2,2,1,1,1,1,0,0,0
9,5,1,1,1,1,1,1,1,1,1,0
11,6,6,0,0,0,0,0,0,0,0,0
11,7,2,1,1,1,0,0,0,0,0,0
7,7,3,2,2,2,0,0,0,0,0,0
7,7,3,2,1,1,1,1,0,0,0,0
3,3,2,2,2,2,2,2,2,2,1,1
10,8,4,2,0,0,0,0,0,0,0,0
4,4,4,3,2,2,2,1,1,1,0,0
4,4,4,3,3,1,1,1,1,1,1,0
7,5,5,2,2,1,1,1,0,0,0,0
6,6,3,2,2,1,1,1,1,1,0,0
11,2,2,1,1,1,1,1,1,1,1,1
10,4,4,2,2,2,0,0,0,0,0,0
6,6,3,2,1,1,1,1,1,1,1,0
8,6,4,3,1,1,1,0,0,0,0,0
6,6,3,3,1,1,1,1,1,1,0,0
10,6,3,3,1,1,0,0,0,0,0,0
11,4,3,2,2,2,0,0,0,0,0,0
4,4,3,2,2,2,2,2,1,1,1,0
11,4,3,2,1,1,1,1,0,0,0,0
8,6,4,2,2,1,1,0,0,0,0,0
3,3,3,3,3,3,2,2,2,0,0,0
10,5,4,3,1,1,0,0,0,0,0,0
11,3,1,1,1,1,1,1,1,1,1,1
8,5,5,1,1,1,1,1,1,0,0,0
10,5,3,2,2,2,0,0,0,0,0,0
10,5,2,2,1,1,1,1,1,0,0,0
7,4,4,3,2,2,1,1,0,0,0,0
11,3,3,3,2,1,1,0,0,0,0,0
11,3,3,2,2,1,1,1,0,0,0,0
11,3,2,2,2,2,2,0,0,0,0,0
10,4,4,4,1,1,0,0,0,0,0,0
4,4,3,3,2,2,2,1,1,1,1,0
4,4,3,3,2,2,2,2,1,1,0,0
10,7,4,3,0,0,0,0,0,0,0,0
5,2,2,2,2,2,2,2,2,1,1,1
6,4,3,2,2,2,1,1,1,1,1,0
12,3,1,1,1,1,1,1,1,1,1,0
5,3,3,3,2,2,2,1,1,1,1,0
12,2,2,2,1,1,1,1,1,1,0,0
7,7,2,1,1,1,1,1,1,1,1,0
11,6,3,2,1,1,0,0,0,0,0,0
8,3,3,2,2,1,1,1,1,1,1,0
9,3,2,2,2,1,1,1,1,1,1,0
7,7,2,2,2,1,1,1,1,0,0,0
9,9,6,0,0,0,0,0,0,0,0,0
11,7,4,1,1,0,0,0,0,0,0,0
11,7,4,2,0,0,0,0,0,0,0,0
11,8,3,2,0,0,0,0,0,0,0,0
9,3,3,3,3,1,1,1,0,0,0,0
8,4,3,2,1,1,1,1,1,1,1,0
9,7,4,4,0,0,0,0,0,0,0,0
12,10,2,0,0,0,0,0,0,0,0,0
7,5,3,3,3,1,1,1,0,0,0,0
11,5,2,1,1,1,1,1,1,0,0,0
9,4,4,2,2,1,1,1,0,0,0,0
8,5,3,1,1,1,1,1,1,1,1,0
11,5,5,3,0,0,0,0,0,0,0,0
11,5,3,1,1,1,1,1,0,0,0,0
10,4,3,2,2,1,1,1,0,0,0,0
8,5,5,2,2,1,1,0,0,0,0,0
11,5,4,1,1,1,1,0,0,0,0,0
10,4,2,2,2,1,1,1,1,0,0,0
9,5,2,2,1,1,1,1,1,1,0,0
4,4,4,4,2,2,2,1,1,0,0,0
10,4,1,1,1,1,1,1,1,1,1,1
8,5,3,3,3,1,1,0,0,0,0,0
8,5,3,3,1,1,1,1,1,0,0,0
6,4,4,4,1,1,1,1,1,1,0,0
7,5,4,1,1,1,1,1,1,1,1,0
6,4,4,3,2,1,1,1,1,1,0,0
9,4,2,2,2,1,1,1,1,1,0,0
8,5,3,2,1,1,1,1,1,1,0,0
6,4,4,2,2,2,1,1,1,1,0,0
9,5,2,2,2,2,2,0,0,0,0,0
7,3,3,3,2,1,1,1,1,1,1,0
7,5,3,3,2,2,1,1,0,0,0,0
12,2,2,1,1,1,1,1,1,1,1,0
12,9,1,1,1,0,0,0,0,0,0,0
10,4,4,2,1,1,1,1,1,0,0,0
10,6,6,3,0,0,0,0,0,0,0,0
9,4,3,3,1,1,1,1,1,1,0,0
9,6,3,2,2,1,1,1,0,0,0,0
9,5,5,3,3,0,0,0,0,0,0,0
9,5,5,3,1,1,1,0,0,0,0,0
9,6,6,1,1,1,1,0,0,0,0,0
7,4,4,3,3,1,1,1,1,0,0,0
8,6,5,3,3,0,0,0,0,0,0,0
9,6,6,4,0,0,0,0,0,0,0,0
6,6,6,5,2,0,0,0,0,0,0,0
8,6,3,3,3,2,0,0,0,0,0,0
9,4,2,2,1,1,1,1,1,1,1,1
9,7,5,1,1,1,1,0,0,0,0,0
10,2,2,2,2,1,1,1,1,1,1,1
8,8,2,2,1,1,1,1,1,0,0,0
10,3,2,2,1,1,1,1,1,1,1,1
7,3,3,2,2,2,2,1,1,1,1,0
10,3,3,2,1,1,1,1,1,1,1,0
7,3,3,3,3,3,1,1,1,0,0,0
7,5,4,4,2,1,1,1,0,0,0,0
10,4,3,1,1,1,1,1,1,1,1,0
9,4,2,2,2,2,2,2,0,0,0,0
7,3,3,3,3,2,2,1,1,0,0,0
11,5,4,3,2,0,0,0,0,0,0,0
11,3,3,3,3,2,0,0,0,0,0,0
8,2,2,2,2,2,2,1,1,1,1,1
5,5,4,3,2,1,1,1,1,1,1,0
11,6,2,2,2,2,0,0,0,0,0,0
11,4,3,1,1,1,1,1,1,1,0,0
5,5,4,4,4,3,0,0,0,0,0,0
6,3,2,2,2,2,2,2,1,1,1,1
4,4,4,4,3,3,1,1,1,0,0,0
12,8,2,1,1,1,0,0,0,0,0,0
7,5,5,3,3,2,0,0,0,0,0,0
12,7,6,0,0,0,0,0,0,0,0,0
11,5,3,3,3,0,0,0,0,0,0,0
6,4,3,3,3,1,1,1,1,1,1,0
8,5,4,4,2,1,1,0,0,0,0,0
12,4,2,2,1,1,1,1,1,0,0,0
12,7,1,1,1,1,1,1,0,0,0,0
12,6,4,3,0,0,0,0,0,0,0,0
11,5,5,2,1,1,0,0,0,0,0,0
4,4,4,3,3,3,1,1,1,1,0,0
6,6,2,2,2,2,1,1,1,1,1,0
6,4,4,4,3,2,2,0,0,0,0,0
6,6,5,3,3,1,1,0,0,0,0,0
11,7,3,1,1,1,1,0,0,0,0,0
3,3,3,3,3,2,2,2,1,1,1,1
6,6,5,2,2,2,1,1,0,0,0,0
7,7,5,4,1,1,0,0,0,0,0,0
5,5,5,3,3,2,1,1,0,0,0,0
3,3,3,3,3,3,2,1,1,1,1,1
6,6,5,1,1,1,1,1,1,1,1,0
5,5,5,3,3,1,1,1,1,0,0,0
12,5,1,1,1,1,1,1,1,1,0,0
8,5,3,2,2,2,1,1,1,0,0,0
12,8,5,0,0,0,0,0,0,0,0,0
11,3,3,2,1,1,1,1,1,1,0,0
4,4,4,3,2,2,1,1,1,1,1,1
5,5,5,2,2,1,1,1,1,1,1,0
12,4,2,1,1,1,1,1,1,1,0,0
10,7,5,2,1,1,0,0,0,0,0,0
12,4,4,2,1,1,1,1,0,0,0,0
12,4,4,4,2,0,0,0,0,0,0,0
9,5,3,2,2,1,1,1,1,1,0,0
12,5,3,1,1,1,1,1,1,0,0,0
7,7,2,2,2,2,2,2,0,0,0,0
9,6,2,1,1,1,1,1,1,1,1,1
9,6,4,4,1,1,1,0,0,0,0,0
7,7,2,2,1,1,1,1,1,1,1,1
12,4,2,2,2,2,2,0,0,0,0,0
10,7,5,4,0,0,0,0,0,0,0,0
12,3,3,3,3,1,1,0,0,0,0,0
12,3,3,3,2,1,1,1,0,0,0,0
12,3,3,2,2,2,1,1,0,0,0,0
12,3,2,2,2,2,1,1,1,0,0,0
12,3,2,2,2,1,1,1,1,1,0,0
9,7,1,1,1,1,1,1,1,1,1,1
12,2,2,2,2,2,2,2,0,0,0,0
12,2,2,2,2,2,2,1,1,0,0,0
12,9,3,2,0,0,0,0,0,0,0,0
9,7,4,3,1,1,1,0,0,0,0,0
8,4,3,2,2,1,1,1,1,1,1,1
9,6,3,2,1,1,1,1,1,1,0,0
12,5,3,2,1,1,1,1,0,0,0,0
9,3,2,2,2,2,1,1,1,1,1,1
8,8,1,1,1,1,1,1,1,1,1,1
8,8,2,2,2,2,2,0,0,0,0,0
8,8,4,3,3,0,0,0,0,0,0,0
8,8,4,4,2,0,0,0,0,0,0,0
7,4,4,3,2,2,2,1,1,0,0,0
4,4,3,2,2,2,2,2,2,1,1,1
4,4,3,3,3,2,2,1,1,1,1,1
4,4,3,3,3,3,1,1,1,1,1,1
4,4,4,3,2,2,2,2,1,1,1,0
4,4,4,3,3,2,2,2,1,1,0,0
12,8,4,1,1,0,0,0,0,0,0,0
4,4,4,4,3,2,2,1,1,1,0,0
7,3,3,3,3,2,1,1,1,1,1,0
7,3,3,3,3,1,1,1,1,1,1,1
12,7,5,2,0,0,0,0,0,0,0,0
12,7,5,1,1,0,0,0,0,0,0,0
12,7,3,2,1,1,0,0,0,0,0,0
5,3,3,3,2,2,2,2,1,1,1,1
12,6,2,1,1,1,1,1,1,0,0,0
5,5,5,3,2,2,2,2,0,0,0,0
5,5,5,3,2,2,2,1,1,0,0,0
9,3,3,2,2,1,1,1,1,1,1,1
9,7,4,3,3,0,0,0,0,0,0,0
5,5,4,4,2,2,2,2,0,0,0,0
12,5,5,1,1,1,1,0,0,0,0,0
5,5,4,4,1,1,1,1,1,1,1,1
5,5,4,2,2,2,2,1,1,1,1,0
7,4,4,4,3,2,1,1,0,0,0,0
12,6,6,2,0,0,0,0,0,0,0,0
5,3,3,3,3,3,2,2,1,1,0,0
5,3,3,3,3,3,1,1,1,1,1,1
5,3,3,3,3,2,2,1,1,1,1,1
12,6,6,1,1,0,0,0,0,0,0,0
8,4,3,3,1,1,1,1,1,1,1,1
7,4,4,4,2,2,1,1,1,0,0,0
8,6,5,4,1,1,1,0,0,0,0,0
10,8,6,1,1,0,0,0,0,0,0,0
7,5,5,1,1,1,1,1,1,1,1,1
7,5,5,2,1,1,1,1,1,1,1,0
11,5,4,4,1,1,0,0,0,0,0,0
10,6,6,2,1,1,0,0,0,0,0,0
8,5,4,1,1,1,1,1,1,1,1,1
11,4,3,3,3,1,1,0,0,0,0,0
6,6,4,3,3,2,1,1,0,0,0,0
6,6,4,3,1,1,1,1,1,1,1,0
10,5,3,2,2,1,1,1,1,0,0,0
11,5,3,3,2,2,0,0,0,0,0,0
10,4,3,2,2,2,1,1,1,0,0,0
6,6,4,2,2,1,1,1,1,1,1,0
10,5,2,1,1,1,1,1,1,1,1,1
11,4,4,3,2,2,0,0,0,0,0,0
10,8,5,3,0,0,0,0,0,0,0,0
6,4,4,4,2,1,1,1,1,1,1,0
6,6,4,4,2,2,1,1,0,0,0,0
6,4,3,3,3,3,1,1,1,1,0,0
11,7,3,3,2,0,0,0,0,0,0,0
8,6,5,3,2,2,0,0,0,0,0,0
11,6,5,1,1,1,1,0,0,0,0,0
6,4,4,3,2,2,1,1,1,1,1,0
11,6,4,3,1,1,0,0,0,0,0,0
8,6,4,4,2,2,0,0,0,0,0,0
11,8,4,3,0,0,0,0,0,0,0,0
6,4,3,2,2,2,2,1,1,1,1,1
6,4,3,3,3,2,2,1,1,1,0,0
8,6,3,1,1,1,1,1,1,1,1,1
7,5,5,3,2,1,1,1,1,1,0,0
7,4,4,3,2,1,1,1,1,1,1,1
8,8,6,3,2,0,0,0,0,0,0,0
8,5,5,3,1,1,1,1,1,1,0,0
8,6,4,4,1,1,1,1,1,0,0,0
7,4,4,4,2,2,2,2,0,0,0,0
5,5,4,3,3,1,1,1,1,1,1,1
5,5,4,3,3,3,2,2,0,0,0,0
6,6,4,2,2,2,2,1,1,1,0,0
10,5,2,2,2,1,1,1,1,1,1,0
12,6,5,4,0,0,0,0,0,0,0,0
8,8,3,2,2,1,1,1,1,0,0,0
5,5,4,4,2,2,1,1,1,1,1,0
7,7,6,5,1,1,0,0,0,0,0,0
10,4,4,4,2,1,1,1,0,0,0,0
5,5,4,3,3,2,1,1,1,1,1,0
8,6,4,3,3,3,0,0,0,0,0,0
11,4,4,3,2,1,1,1,0,0,0,0
7,4,4,3,3,2,2,2,0,0,0,0
8,8,5,3,1,1,1,0,0,0,0,0
4,4,4,4,3,2,1,1,1,1,1,1
11,4,2,2,2,2,1,1,1,1,0,0
12,6,5,2,1,1,0,0,0,0,0,0
8,6,4,2,2,2,1,1,1,0,0,0
4,4,4,4,3,2,2,2,2,0,0,0
12,8,3,1,1,1,1,0,0,0,0,0
7,3,3,2,2,2,2,2,1,1,1,1
10,7,3,3,2,2,0,0,0,0,0,0
4,4,4,4,4,1,1,1,1,1,1,1
10,6,2,2,2,2,1,1,1,0,0,0
10,6,2,2,1,1,1,1,1,1,1,0
8,5,4,4,1,1,1,1,1,1,0,0
10,5,4,3,3,1,1,0,0,0,0,0
8,8,4,4,1,1,1,0,0,0,0,0
6,6,5,2,1,1,1,1,1,1,1,1
12,7,2,2,2,2,0,0,0,0,0,0
8,5,4,3,3,2,2,0,0,0,0,0
10,4,4,3,3,1,1,1,0,0,0,0
12,5,3,3,2,1,1,0,0,0,0,0
10,4,2,2,2,2,1,1,1,1,1,0
11,5,4,2,1,1,1,1,1,0,0,0
7,7,3,2,2,1,1,1,1,1,1,0
7,4,4,4,1,1,1,1,1,1,1,1
9,5,3,2,2,2,2,2,0,0,0,0
12,4,4,4,1,1,1,0,0,0,0,0
6,6,6,1,1,1,1,1,1,1,1,1
12,4,3,3,3,2,0,0,0,0,0,0
7,5,4,2,2,1,1,1,1,1,1,1
9,6,2,2,2,2,1,1,1,1,0,0
6,6,6,3,2,2,1,1,0,0,0,0
12,3,3,3,3,3,0,0,0,0,0,0
6,4,3,3,3,2,1,1,1,1,1,1
9,6,4,3,2,1,1,1,0,0,0,0
11,6,2,2,1,1,1,1,1,1,0,0
11,6,4,3,3,0,0,0,0,0,0,0
11,6,4,4,2,0,0,0,0,0,0,0
7,5,3,3,2,1,1,1,1,1,1,1
11,6,5,3,2,0,0,0,0,0,0,0
9,9,5,4,0,0,0,0,0,0,0,0
12,5,4,2,2,1,1,0,0,0,0,0
12,5,4,3,1,1,1,0,0,0,0,0
